system:index,area,class_id,file,territory,year,.geo
0_21_3,1368.002148291777,12,CERRADO_sentinel_gapfill_v1,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_4,1752986.0769969027,15,CERRADO_sentinel_gapfill_v1,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_5,188317.07483858042,19,CERRADO_sentinel_gapfill_v1,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_6,197907.6978707516,21,CERRADO_sentinel_gapfill_v1,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_7,23058.07898974935,25,CERRADO_sentinel_gapfill_v1,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_8,7406.135098514574,33,CERRADO_sentinel_gapfill_v1,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0,899218.3774779582,3,CERRADO_sentinel_gapfill_v1,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_1,327697.85951062635,4,CERRADO_sentinel_gapfill_v1,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_2,293523.79835700884,11,CERRADO_sentinel_gapfill_v1,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_3,11119.629758225967,12,CERRADO_sentinel_gapfill_v1,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_4,3314602.246979606,15,CERRADO_sentinel_gapfill_v1,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_5,145385.14101658395,19,CERRADO_sentinel_gapfill_v1,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_6,247035.98683680335,21,CERRADO_sentinel_gapfill_v1,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_7,41224.71378503358,25,CERRADO_sentinel_gapfill_v1,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_8,134528.13439597713,33,CERRADO_sentinel_gapfill_v1,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_0,1533551.6760885923,3,CERRADO_sentinel_gapfill_v1,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_1,818658.5871478154,4,CERRADO_sentinel_gapfill_v1,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_2,202895.62589122137,11,CERRADO_sentinel_gapfill_v1,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_3,123915.3452350877,12,CERRADO_sentinel_gapfill_v1,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_4,2237035.270403893,15,CERRADO_sentinel_gapfill_v1,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_5,190204.9492124771,19,CERRADO_sentinel_gapfill_v1,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
